0.000 0.013
0.010 0.019
0.020 0.009
0.030 0.066
0.040 0.127
0.050 0.125
0.060 0.186
0.071 0.199
0.080 0.194
0.090 0.187
0.098 0.153
0.110 -0.007
0.118 -0.097
0.128 -0.134
0.140 -0.271
0.150 -0.306
0.160 -0.288
0.170 -0.245
0.180 -0.179
0.190 -0.107
0.200 -0.042
0.210 -0.028
0.220 -0.012
0.230 -0.015
0.240 -0.048
0.250 -0.096
0.260 -0.141
0.270 -0.177
0.280 -0.212
0.290 -0.233
0.300 -0.238
0.308 -0.259
0.320 -0.222
0.330 -0.160
0.340 -0.158
0.350 -0.144
0.360 -0.129
0.370 -0.129
0.380 -0.118
0.390 -0.154
0.400 -0.115
0.410 -0.165
0.420 -0.201
0.430 -0.182
0.440 -0.188
0.450 -0.181
0.460 -0.149
0.470 -0.101
0.480 -0.086
0.490 -0.082
