0.000 -3.365
0.253 -2.857
0.345 -3.373
0.430 -3.436
0.511 -3.395
0.604 -3.509
0.688 -2.960
0.808 -3.474
0.906 -3.360
0.980 -3.217
1.058 -3.582
1.134 -3.221
1.219 -3.319
1.292 -3.187
1.378 -3.796
1.648 -3.686
1.769 -3.420
1.900 -2.906
2.034 -2.785
2.159 -3.358
2.288 -3.478
2.414 -3.425
2.536 -3.106
2.638 -3.943
2.744 -3.337
2.858 -3.673
2.968 -3.300
3.085 -3.848
3.192 -3.623
3.304 -3.227
3.410 -3.113
3.526 -3.472
3.648 -3.024
3.780 -3.484
3.888 -3.293
4.014 -3.087
4.152 -3.717
4.276 -3.544
4.412 -3.802
4.526 -3.714
4.656 -2.952
4.776 -3.746
4.906 -3.486
5.026 -3.631
5.150 -3.450
5.276 -3.403
5.387 -3.254
5.502 -3.343
5.622 -3.684
5.734 -3.719
5.875 -3.377
6.007 3.927
6.128 24.977
6.272 48.291
6.410 57.470
6.538 57.213
6.654 55.306
6.776 59.687
6.899 47.306
7.016 -10.768
7.148 -7.815
7.268 -7.411
7.404 -6.969
7.542 -5.864
7.684 -7.094
7.811 -7.397
7.946 -7.737
8.070 -6.564
8.202 -6.638
8.322 -6.708
8.472 -7.010
8.616 -7.175
8.744 -6.555
8.882 -6.802
9.033 -7.058
9.164 -6.928
9.303 -7.122
9.428 -6.628
9.537 -6.487
9.646 -7.071
9.790 -6.948
9.936 -6.834
10.085 -8.499
10.215 -14.307
10.337 -29.694
10.458 -34.941
10.582 -37.924
10.704 -38.602
10.840 -40.269
10.952 -41.265
11.098 -43.201
11.220 -42.945
11.354 -42.325
11.467 -43.992
11.587 -43.286
11.736 -43.097
11.861 -38.442
12.004 -0.850
12.138 -2.111
12.276 -3.093
12.427 -2.542
12.555 -2.398
12.674 -2.043
12.822 -1.277
12.953 -2.119
13.077 -2.144
13.201 -2.059
13.351 -2.094
13.481 -1.974
13.624 -2.488
13.767 -2.139
13.898 -2.009
14.010 -2.284
14.128 -2.360
14.268 -2.017
14.420 -2.886
14.532 -2.305
14.667 -2.194
14.826 -1.938
14.935 -1.980
15.045 -2.461
15.150 -1.767
15.276 -1.811
15.419 -2.247
15.564 -2.393
15.686 -2.447
15.814 -2.486
15.947 -2.788
16.070 -2.526
16.222 -2.556
16.372 -1.871
16.500 -1.757
16.635 -2.083
16.776 -2.423
16.912 -2.481
17.051 -2.089
17.203 -2.262
17.332 -1.977
17.460 -2.300
17.578 -2.109
17.720 -2.120
17.861 -1.747
18.008 -2.509
18.142 -1.914
18.284 -2.129
18.412 -2.090
18.558 -2.687
18.695 -1.787
18.806 -2.106
18.940 -1.839
19.062 -2.632
19.180 -1.942
19.316 -11.794
19.426 -14.003
19.535 -13.359
19.671 -12.817
19.803 -14.389
19.922 -11.739
20.044 -11.865
20.177 -12.600
20.328 -13.811
20.460 -13.761
20.592 -13.574
20.734 -15.997
20.854 -2.849
20.974 -1.479
21.084 -1.340
21.205 -2.807
21.321 -1.742
21.455 -1.979
21.598 -1.792
21.744 -2.114
21.870 -1.821
22.001 -1.994
22.132 -1.798
22.274 -2.161
22.423 -2.325
22.577 -1.836
22.695 -2.089
22.835 -2.261
22.966 -1.775
23.110 -2.187
23.215 -2.395
23.340 -2.074
23.450 -1.906
23.590 -2.126
23.732 -1.840
23.870 -2.333
24.002 -2.436
24.139 -2.020
24.266 -1.759
24.391 -2.207
24.528 -1.847
24.644 -1.963
24.770 -2.202
24.882 -1.986
25.005 -1.920
25.148 -1.774
25.270 -1.908
25.388 -2.298
25.506 -1.819
25.622 -2.108
25.736 -2.078
25.866 -2.193
25.997 -2.099
26.134 -1.623
26.242 -2.338
26.368 -1.773
26.509 -2.631
26.628 -2.275
26.740 -2.127
26.874 -2.149
26.998 -1.911
27.134 -2.712
27.266 -2.397
27.418 -2.268
27.572 -2.360
27.709 -2.532
27.844 -2.142
27.983 -2.076
28.124 -2.286
28.266 -2.597
28.404 -2.130
28.539 -8.753
28.668 -8.133
28.800 -7.773
28.918 -7.916
29.058 -8.790
29.206 -9.483
29.328 -9.302
29.456 -10.728
29.579 -10.752
29.696 -10.206
29.804 -11.529
29.930 -11.933
30.056 -13.104
30.188 -6.687
30.314 -2.558
30.426 -2.842
30.558 -4.273
30.712 -2.912
30.842 -2.710
30.948 -2.717
31.069 -2.829
31.228 -3.072
31.358 -2.629
31.514 -3.046
31.640 -2.981
31.766 -3.063
31.880 -2.643
31.998 -2.804
32.132 -3.081
32.266 -2.831
32.386 -2.784
32.538 -3.287
32.664 -2.492
32.783 -3.544
32.932 -3.295
33.062 -3.425
33.200 -2.601
33.313 -2.842
33.448 -2.512
33.597 -2.997
33.733 -3.173
33.858 -2.456
33.991 -3.412
34.129 -3.375
34.268 -3.505
34.443 -2.810
34.597 -3.510
34.734 -2.605
34.893 -3.949
35.055 -2.752
35.191 -2.791
35.327 -2.951
35.488 -3.009
35.634 -3.282
35.759 -3.463
35.872 6.644
36.014 26.303
36.158 34.155
36.270 38.544
36.414 37.860
36.551 36.624
36.681 35.974
36.830 33.116
36.951 34.034
37.087 33.399
