0.000 0.665
0.010 0.670
0.020 0.646
0.030 0.585
0.040 0.615
0.050 0.651
0.060 0.723
0.070 0.767
0.080 0.754
0.090 0.730
0.100 0.744
0.110 0.718
0.119 0.667
0.130 0.618
0.140 0.570
0.150 0.502
0.160 0.505
0.170 0.547
0.180 0.572
0.190 0.592
0.200 0.631
0.210 0.692
0.220 0.715
0.230 0.727
0.240 0.744
0.250 0.728
0.260 0.701
0.270 0.663
0.280 0.650
0.290 0.681
0.300 0.675
0.310 0.676
0.320 0.680
0.330 0.661
0.340 0.602
0.350 0.563
0.360 0.557
0.370 0.592
0.380 0.710
0.390 0.713
0.400 0.684
0.410 0.688
0.420 0.711
0.430 0.721
0.440 0.753
0.450 0.762
0.460 0.780
0.470 0.798
0.480 0.759
0.490 0.793
0.490 0.967
0.500 1.026
0.509 1.050
0.519 1.032
0.529 0.989
0.539 0.952
0.549 0.906
0.559 0.889
0.568 0.897
0.578 0.899
0.588 0.885
0.598 0.892
0.608 0.894
0.618 0.869
0.630 0.887
0.640 0.850
0.650 0.809
0.660 0.781
0.670 0.790
0.680 0.806
0.690 0.828
0.699 0.863
0.709 0.866
0.719 0.858
0.729 0.828
0.738 0.822
0.750 0.792
0.760 0.806
0.770 0.817
0.780 0.852
0.789 0.836
0.799 0.826
0.809 0.809
0.819 0.774
0.828 0.755
0.838 0.741
0.850 0.719
0.860 0.719
0.870 0.721
0.880 0.709
0.889 0.672
0.899 0.644
0.909 0.614
0.918 0.605
0.928 0.609
0.940 0.584
0.950 0.541
0.960 0.529
0.970 0.545
0.980 0.550
0.980 0.630
0.980 0.630
0.987 0.603
0.996 0.565
1.008 0.599
1.018 0.668
1.028 0.754
1.038 0.814
1.048 0.826
1.058 0.801
1.067 0.758
1.076 0.728
1.086 0.711
1.098 0.712
1.108 0.753
1.118 0.744
1.128 0.743
1.138 0.694
1.148 0.631
1.157 0.634
1.167 0.649
1.176 0.651
1.188 0.640
1.198 0.645
1.208 0.610
1.218 0.571
1.228 0.557
1.237 0.575
1.247 0.576
1.256 0.583
1.266 0.557
1.278 0.544
1.288 0.504
1.298 0.453
1.308 0.450
1.318 0.471
1.327 0.461
1.337 0.455
1.348 0.449
1.357 0.433
1.367 0.433
1.378 0.438
1.388 0.413
1.398 0.449
1.408 0.448
1.418 0.442
1.427 0.401
1.437 0.356
1.448 0.349
1.458 0.354
1.458 0.363
1.458 0.363
1.465 0.352
1.475 0.329
1.485 0.307
1.494 0.274
1.505 0.268
1.515 0.298
1.525 0.296
1.535 0.274
1.545 0.226
1.555 0.114
1.565 0.057
1.575 0.038
1.585 0.034
1.595 0.082
1.605 0.193
1.615 0.199
1.625 0.176
1.635 0.167
1.645 0.273
1.655 0.470
1.664 0.570
1.675 0.575
1.685 0.434
1.695 0.324
1.705 0.292
1.715 0.338
1.725 0.441
1.735 0.560
1.744 0.717
1.754 0.890
1.763 1.007
1.775 1.024
1.785 0.934
1.795 0.739
1.805 0.609
1.815 0.585
1.825 0.703
1.835 0.699
1.845 0.738
1.855 0.673
1.865 0.586
1.875 0.577
1.885 0.556
1.895 0.685
1.904 0.694
1.914 0.621
1.925 0.616
1.935 0.451
1.935 0.649
1.935 0.649
1.942 0.736
1.952 0.736
1.960 0.753
1.972 0.877
1.982 0.821
1.992 0.647
2.002 0.548
2.012 0.489
2.022 0.554
2.032 0.615
2.042 0.764
2.052 0.795
2.062 0.649
2.072 0.532
2.082 0.455
2.092 0.480
2.102 0.585
2.112 0.707
2.122 0.756
2.130 0.730
2.140 0.624
2.152 0.478
2.162 0.524
2.172 0.670
2.182 0.782
2.192 0.767
2.202 0.703
2.210 0.693
2.220 0.710
2.230 0.735
2.242 0.804
2.252 0.838
2.262 0.793
2.272 0.737
2.282 0.661
2.292 0.662
2.302 0.755
2.312 0.824
2.322 0.834
2.332 0.778
2.342 0.686
2.352 0.594
2.362 0.611
2.372 0.692
2.382 0.844
2.392 0.940
2.402 0.925
2.412 0.841
2.412 0.834
2.412 0.834
2.419 0.905
2.429 0.923
2.439 0.872
2.449 0.749
2.459 0.632
2.469 0.575
2.479 0.627
2.489 0.720
2.499 0.837
2.509 0.876
2.519 0.847
2.529 0.787
2.539 0.737
2.549 0.738
2.559 0.740
2.569 0.739
2.579 0.706
2.589 0.679
2.599 0.664
2.609 0.654
2.619 0.669
2.629 0.693
2.639 0.778
2.649 0.845
2.659 0.853
2.669 0.745
2.679 0.662
2.689 0.641
2.699 0.686
2.709 0.735
2.719 0.741
2.729 0.727
2.739 0.682
2.749 0.638
2.759 0.593
2.769 0.603
2.779 0.635
2.789 0.677
2.799 0.706
2.809 0.720
2.819 0.696
2.829 0.668
2.839 0.639
2.849 0.592
2.859 0.586
2.869 0.622
2.879 0.688
2.889 0.750
2.889 0.712
2.889 0.712
2.895 0.662
2.905 0.563
2.915 0.505
2.925 0.396
2.935 0.270
2.945 0.187
2.955 0.119
2.965 0.096
2.975 0.129
2.985 0.100
2.995 0.131
3.005 0.151
3.015 0.100
3.025 0.030
3.035 -0.101
3.045 -0.107
3.055 0.153
3.065 0.454
3.075 0.833
3.085 1.237
3.095 1.448
3.105 1.952
3.115 2.260
3.125 2.548
3.135 2.568
3.145 2.506
3.155 2.146
3.165 1.533
3.175 0.875
3.185 0.198
3.195 -0.261
3.203 -0.661
3.213 -0.960
3.225 -0.978
3.235 -0.808
3.245 -0.563
3.255 -0.065
3.265 0.426
3.275 0.975
3.285 1.437
3.295 2.034
3.305 2.547
3.315 2.924
3.325 2.929
3.335 2.623
3.345 2.153
3.355 1.496
3.365 0.862
3.365 -1.206
3.365 -1.206
3.372 -0.899
3.382 -0.058
3.392 0.742
3.402 1.458
3.412 1.765
3.422 2.158
3.432 2.585
3.442 2.737
3.452 2.632
3.462 2.430
3.472 2.077
3.482 1.382
3.492 0.849
3.502 0.303
3.512 -0.478
3.522 -0.914
3.532 -0.781
3.542 -0.358
