0.000 6.395
0.253 6.719
0.345 6.870
0.430 6.544
0.511 6.792
0.604 6.334
0.688 6.689
0.808 6.343
0.906 6.653
0.980 6.451
1.058 6.842
1.134 6.360
1.219 6.577
1.292 6.774
1.378 6.421
1.648 6.527
1.769 6.558
1.900 6.766
2.034 6.662
2.159 6.603
2.288 6.621
2.414 6.494
2.536 6.643
2.638 6.451
2.744 6.798
2.858 6.654
2.968 6.449
3.085 6.473
3.192 6.484
3.304 6.807
3.410 6.242
3.526 6.468
3.648 6.359
3.780 6.473
3.888 6.405
4.014 7.148
4.152 6.361
4.276 6.326
4.412 6.614
4.526 6.741
4.656 6.674
4.776 6.827
4.906 6.817
5.026 6.850
5.150 6.767
5.276 6.351
5.387 6.506
5.502 6.855
5.622 6.614
5.734 6.382
5.875 6.648
6.007 16.901
6.128 35.004
6.272 53.185
6.410 58.462
6.538 58.513
6.654 56.926
6.776 64.738
6.899 41.869
7.016 1.253
7.148 3.841
7.268 3.439
7.404 2.428
7.542 2.497
7.684 2.114
7.811 2.747
7.946 2.702
8.070 2.604
8.202 2.353
8.322 3.075
8.472 2.822
8.616 2.968
8.744 2.774
8.882 2.507
9.033 2.810
9.164 2.617
9.303 2.685
9.428 2.909
9.537 2.639
9.646 2.962
9.790 2.884
9.936 3.113
10.085 2.881
10.215 -3.965
10.337 -31.070
10.458 -44.167
10.582 -53.643
10.704 -57.971
10.840 -60.425
10.952 -60.882
11.098 -60.397
11.220 -59.158
11.354 -57.750
11.467 -59.228
11.587 -58.142
11.736 -56.251
11.861 -48.346
12.004 10.943
12.138 10.447
12.276 9.608
12.427 9.572
12.555 8.764
12.674 9.423
12.822 8.891
12.953 9.323
13.077 9.183
13.201 8.593
13.351 8.902
13.481 8.828
13.624 9.008
13.767 9.042
13.898 9.398
14.010 9.334
14.128 9.024
14.268 9.100
14.420 9.095
14.532 9.102
14.667 8.767
14.826 8.847
14.935 9.134
15.045 9.005
15.150 9.322
15.276 9.134
15.419 8.916
15.564 8.907
15.686 9.022
15.814 9.442
15.947 9.096
16.070 9.051
16.222 8.723
16.372 9.125
16.500 8.972
16.635 9.385
16.776 8.874
16.912 9.124
17.051 8.974
17.203 8.937
17.332 8.960
17.460 8.900
17.578 8.887
17.720 9.010
17.861 8.702
18.008 8.788
18.142 8.689
18.284 9.116
18.412 8.868
18.558 8.696
18.695 8.932
18.806 8.898
18.940 9.002
19.062 8.481
19.180 7.624
19.316 5.984
19.426 2.123
19.535 -3.627
19.671 -6.042
19.803 -6.965
19.922 -6.568
20.044 -6.879
20.177 -4.859
20.328 -3.489
20.460 -3.501
20.592 -4.405
20.734 -6.394
20.854 6.071
20.974 7.841
21.084 9.117
21.205 8.599
21.321 9.664
21.455 9.127
21.598 8.882
21.744 8.387
21.870 8.663
22.001 8.646
22.132 8.628
22.274 8.872
22.423 8.755
22.577 8.896
22.695 8.388
22.835 8.442
22.966 8.685
23.110 8.423
23.215 8.692
23.340 8.203
23.450 8.692
23.590 8.808
23.732 8.890
23.870 8.352
24.002 8.590
24.139 8.573
24.266 8.878
24.391 8.402
24.528 8.258
24.644 8.542
24.770 8.432
24.882 8.640
25.005 8.742
25.148 8.275
25.270 8.364
25.388 8.628
25.506 8.427
25.622 8.707
25.736 8.804
25.866 8.299
25.997 8.674
26.134 8.756
26.242 8.549
26.368 8.520
26.509 8.350
26.628 8.393
26.740 8.467
26.874 8.617
26.998 8.714
27.134 8.497
27.266 8.718
27.418 8.645
27.572 8.471
27.709 8.727
27.844 8.506
27.983 8.408
28.124 8.616
28.266 8.574
28.404 8.689
28.539 40.926
28.668 55.488
28.800 66.341
28.918 70.994
29.058 74.465
29.206 76.829
29.328 79.454
29.456 81.615
29.579 84.402
29.696 85.865
29.804 87.180
29.930 90.830
30.056 99.149
30.188 51.395
30.314 -0.469
30.426 0.347
30.558 -0.083
30.712 1.358
30.842 1.119
30.948 0.970
31.069 1.117
31.228 1.108
31.358 1.555
31.514 1.633
31.640 1.501
31.766 1.632
31.880 1.207
31.998 1.741
32.132 1.656
32.266 1.560
32.386 1.550
32.538 1.947
32.664 1.796
32.783 1.611
32.932 1.343
33.062 1.506
33.200 1.504
33.313 1.809
33.448 1.362
33.597 1.211
33.733 1.397
33.858 1.588
33.991 1.735
34.129 1.466
34.268 1.879
34.443 1.591
34.597 1.313
34.734 1.515
34.893 1.743
35.055 1.535
35.191 1.557
35.327 1.490
35.488 1.790
35.634 1.848
35.759 1.752
35.872 0.791
36.014 2.041
36.158 2.788
36.270 2.344
36.414 1.780
36.551 1.250
36.681 2.747
36.830 0.460
36.951 0.291
37.087 -0.453
37.204 0.729
37.348 0.965
37.484 1.078
37.606 -2.045
37.740 -0.950
37.858 2.974
38.005 4.089
38.130 4.689
38.262 5.058
38.408 4.096
38.542 4.426
38.698 4.438
38.834 4.148
38.964 4.350
39.101 4.172
39.244 4.612
39.373 4.392
39.493 4.528
39.635 4.452
39.789 3.835
39.922 4.187
40.057 4.225
40.190 3.988
40.326 4.386
40.473 4.213
40.600 4.583
40.748 4.582
40.879 4.473
41.005 4.459
41.135 4.327
41.290 4.448
41.407 4.128
41.524 4.247
41.653 4.434
41.777 4.245
41.917 4.291
42.057 4.135
42.195 4.642
42.319 4.184
42.440 4.271
42.568 4.251
42.701 4.230
42.820 3.939
42.952 4.351
43.097 4.328
43.244 4.118
43.392 4.014
43.523 3.996
43.652 4.394
43.798 4.197
43.950 4.695
44.086 4.343
44.212 4.614
44.354 4.495
44.490 4.295
44.614 4.386
44.770 4.385
44.921 4.580
45.047 4.267
45.164 4.457
45.291 4.408
45.410 4.420
45.546 4.212
45.666 3.844
45.810 4.105
45.944 4.248
46.078 4.217
46.210 4.219
46.354 4.327
46.505 4.160
46.648 4.330
46.797 4.471
46.936 4.246
47.082 4.381
47.231 4.309
47.367 4.535
47.481 4.151
47.599 4.364
47.747 4.177
47.887 4.354
48.029 4.187
48.163 4.322
48.303 4.692
48.433 4.391
48.557 4.405
48.687 4.543
48.826 4.404
48.949 4.589
49.095 4.357
49.247 4.171
49.407 4.188
49.559 4.244
49.695 4.414
49.845 4.409
49.992 4.460
50.141 4.310
50.268 4.371
50.391 4.553
50.534 4.024
50.671 4.236
