0.000 6.195
0.010 5.155
0.020 3.077
0.030 1.886
0.040 1.318
0.050 -0.667
0.060 -1.486
0.070 -2.421
0.080 -3.181
0.090 -2.720
0.100 -2.903
0.110 -3.846
0.120 -4.373
0.130 -4.929
0.140 -6.563
0.150 -7.410
0.160 -9.263
0.170 -9.598
0.180 -10.421
0.190 -11.321
0.200 -12.375
0.210 -12.964
0.220 -13.571
0.230 -13.532
0.240 -13.293
0.250 -13.886
0.260 -13.833
0.270 -14.589
0.280 -14.412
0.290 -15.122
0.300 -15.440
0.310 -16.071
0.320 -15.627
0.330 -15.937
0.340 -14.855
0.350 -13.792
0.360 -12.681
0.370 -10.966
0.380 -8.832
0.390 -6.513
0.400 -5.483
0.410 -3.682
0.420 -0.280
0.430 1.082
0.440 3.048
0.450 6.687
0.460 8.948
0.470 11.260
0.480 12.364
0.490 13.312
