0.000 1.117
0.010 1.051
0.020 0.902
0.030 0.747
0.040 0.602
0.050 0.458
0.060 0.326
0.070 0.287
0.080 0.323
0.090 0.360
0.100 0.348
0.110 0.327
0.120 0.328
0.130 0.327
0.140 0.265
0.150 0.148
0.160 0.033
0.170 -0.047
0.180 -0.059
0.190 -0.053
0.200 -0.068
0.210 -0.099
0.220 -0.118
0.230 -0.121
0.240 -0.192
0.250 -0.216
0.260 -0.255
0.270 -0.286
0.280 -0.335
0.290 -0.343
0.300 -0.336
0.310 -0.329
0.320 -0.363
0.330 -0.356
0.340 -0.355
0.350 -0.343
0.360 -0.394
0.370 -0.451
0.380 -0.449
0.390 -0.405
0.400 -0.381
0.410 -0.397
0.420 -0.354
0.430 -0.324
0.440 -0.321
0.450 -0.235
0.460 -0.122
0.470 0.039
0.480 0.216
0.490 0.369
